timestamp,temperature,humidity,wind_speed,wind_direction,pressure,hour,day,month,temperature_change,humidity_change,pressure_change,wind_speed_change,temperature_rolling_mean,temperature_rolling_std,humidity_rolling_mean,pressure_rolling_mean,temperature_deviation,humidity_deviation,pressure_deviation
2012-08-22 06:00:00,-18.92,49.05,6.45,194.25,978.0,6.0,22.0,8.0,0.31999999999999673,2.0899999999999963,0.0,-1.21,-19.891666666666666,0.7113765997466934,44.565,977.5,0.971666666666664,4.484999999999999,0.5
2012-08-22 07:00:00,-18.66,50.12,5.7,191.51,978.0,7.0,22.0,8.0,0.26000000000000156,1.0700000000000003,0.0,-0.75,-19.536666666666665,0.7048593240265465,45.93,977.6666666666666,0.8766666666666652,4.189999999999998,0.33333333333337123
2012-08-22 08:00:00,-18.18,50.64,6.03,187.96,978.0,8.0,22.0,8.0,0.4800000000000004,0.5200000000000031,0.0,0.33000000000000007,-19.176666666666666,0.7618048744049577,47.49,977.8333333333334,0.9966666666666661,3.1499999999999986,0.16666666666662877
2012-08-22 09:00:00,-17.82,46.03,3.79,218.31,978.0,9.0,22.0,8.0,0.35999999999999943,-4.609999999999999,0.0,-2.24,-18.768333333333334,0.7136502411315689,47.906666666666666,977.9966666666668,0.9483333333333341,-1.8766666666666652,0.003333333333216615
2012-08-22 10:00:00,-17.39,40.95,4.21,245.25,978.0,10.0,22.0,8.0,0.4299999999999997,-5.079999999999998,0.0,0.41999999999999993,-18.368333333333336,0.6989253655914495,47.291666666666664,978.0,0.9783333333333353,-6.3416666666666615,0.0
2012-08-22 11:00:00,-17.66,42.56,4.45,262.81,978.06,11.0,22.0,8.0,-0.2699999999999996,1.6099999999999994,0.05999999999994543,0.2400000000000002,-18.105,0.5947016058499193,46.55833333333334,978.0099999999999,0.4450000000000003,-3.998333333333335,0.05000000000006821
2012-08-22 12:00:00,-18.3,49.6,0.5,128.45,978.07,12.0,22.0,8.0,-0.6400000000000006,7.039999999999999,0.010000000000104592,-3.95,-18.00166666666667,0.4643454174072768,46.650000000000006,978.0216666666665,-0.298333333333332,2.9499999999999957,0.04833333333351675
2012-08-22 13:00:00,-19.24,51.74,2.62,94.26,978.08,13.0,22.0,8.0,-0.9399999999999977,2.1400000000000006,0.009999999999990905,2.12,-18.098333333333333,0.6514726906533675,46.919999999999995,978.035,-1.1416666666666657,4.820000000000007,0.04500000000007276
2012-08-22 14:00:00,-20.08,60.75,2.16,100.02,978.34,14.0,22.0,8.0,-0.8399999999999999,9.009999999999998,0.2599999999999909,-0.45999999999999996,-18.415000000000003,1.0431442853222532,48.605,978.0916666666666,-1.6649999999999956,12.145000000000003,0.24833333333344854
2012-08-22 15:00:00,-19.79,51.22,1.57,185.43,978.41,15.0,22.0,8.0,0.28999999999999915,-9.530000000000001,0.06999999999993634,-0.5900000000000001,-18.743333333333332,1.1252140537102902,49.47,978.16,-1.0466666666666669,1.75,0.25
2012-08-22 16:00:00,-19.48,45.19,3.47,257.19,978.12,16.0,22.0,8.0,0.3099999999999987,-6.030000000000001,-0.2899999999999636,1.9000000000000001,-19.091666666666665,0.9288361893612607,50.17666666666667,978.18,-0.3883333333333354,-4.986666666666672,-0.05999999999994543
2012-08-22 17:00:00,-18.13,45.24,4.78,219.95,978.04,17.0,22.0,8.0,1.3500000000000014,0.05000000000000426,-0.08000000000004093,1.31,-19.169999999999998,0.7939773296514723,50.623333333333335,978.1766666666667,1.0399999999999991,-5.383333333333333,-0.13666666666676974
2012-08-22 18:00:00,-16.32,36.33,5.78,226.32,978.0,18.0,22.0,8.0,1.8099999999999987,-8.910000000000004,-0.03999999999996362,1.0,-18.84,1.4045782285086437,48.41166666666667,978.165,2.5199999999999996,-12.08166666666667,-0.16499999999996362
2012-08-22 19:00:00,-17.43,43.17,4.11,236.2,978.0,19.0,22.0,8.0,-1.1099999999999994,6.840000000000003,0.0,-1.67,-18.53833333333333,1.4930695451542582,46.98333333333333,978.1516666666666,1.1083333333333307,-3.8133333333333255,-0.1516666666666424
2012-08-22 20:00:00,-17.12,35.72,4.22,239.21,978.0,20.0,22.0,8.0,0.3099999999999987,-7.450000000000003,0.0,0.10999999999999943,-18.045,1.3653534340969997,42.81166666666667,978.0949999999999,0.9250000000000007,-7.091666666666669,-0.0949999999999136
2012-08-22 21:00:00,-17.08,42.73,2.83,214.61,977.99,21.0,22.0,8.0,0.0400000000000027,7.009999999999998,-0.009999999999990905,-1.3899999999999997,-17.593333333333334,1.0939043224464982,41.39666666666667,978.025,0.5133333333333354,1.3333333333333286,-0.03499999999996817
2012-08-22 22:00:00,-17.07,39.84,2.5,242.06,978.0,22.0,22.0,8.0,0.00999999999999801,-2.8899999999999935,0.009999999999990905,-0.33000000000000007,-17.191666666666666,0.5881298042669872,40.505,978.005,0.12166666666666615,-0.6649999999999991,-0.0049999999999954525
2012-08-22 23:00:00,-15.67,44.54,9.5,224.68,977.1,23.0,22.0,8.0,1.4000000000000004,4.699999999999996,-0.8999999999999773,7.0,-16.781666666666666,0.6566404394089034,40.38833333333333,977.8483333333334,1.1116666666666664,4.151666666666671,-0.7483333333333348
2012-08-23 00:00:00,-15.12,36.69,4.62,198.83,976.49,0.0,23.0,8.0,0.5500000000000007,-7.850000000000001,-0.6100000000000136,-4.88,-16.581666666666667,0.9448685975664103,40.44833333333333,977.5966666666667,1.4616666666666678,-3.758333333333333,-1.1066666666666833
2012-08-23 01:00:00,-16.4,46.8,3.01,66.02,975.35,1.0,23.0,8.0,-1.2799999999999994,10.11,-1.1399999999999864,-1.6100000000000003,-16.41,0.8485752765668145,41.053333333333335,977.1550000000001,0.010000000000001563,5.746666666666663,-1.8050000000000637
2012-08-23 02:00:00,-16.84,52.64,2.83,114.66,974.76,2.0,23.0,8.0,-0.4400000000000013,5.840000000000003,-0.5900000000000318,-0.17999999999999972,-16.363333333333333,0.8084718094449003,43.873333333333335,976.6149999999999,-0.47666666666666657,8.766666666666666,-1.8549999999999045
2012-08-23 03:00:00,-11.93,37.42,8.84,258.5,974.78,3.0,23.0,8.0,4.91,-15.219999999999999,0.01999999999998181,6.01,-15.505,1.8967630321156177,42.98833333333334,976.0799999999999,3.575000000000001,-5.568333333333335,-1.2999999999999545
2012-08-23 04:00:00,-12.73,46.17,3.49,253.35,974.94,4.0,23.0,8.0,-0.8000000000000007,8.75,0.16000000000008185,-5.35,-14.781666666666666,2.0050278468557705,44.04333333333333,975.57,2.051666666666666,2.1266666666666723,-0.6299999999999955
2012-08-23 05:00:00,-13.72,48.59,2.23,214.76,974.0,5.0,23.0,8.0,-0.9900000000000002,2.4200000000000017,-0.9400000000000546,-1.2600000000000002,-14.456666666666665,1.9902227681008684,44.718333333333334,975.0533333333333,0.7366666666666646,3.8716666666666697,-1.0533333333332848
2012-08-23 06:00:00,-14.11,45.67,1.36,251.09,974.0,6.0,23.0,8.0,-0.3899999999999988,-2.9200000000000017,0.0,-0.8699999999999999,-14.288333333333332,1.965455841952976,46.215,974.6383333333333,0.1783333333333328,-0.5450000000000017,-0.6383333333333212
2012-08-23 07:00:00,-14.76,50.39,2.81,176.0,974.0,7.0,23.0,8.0,-0.6500000000000004,4.719999999999999,0.0,1.45,-14.015,1.7105642343976486,46.81333333333333,974.4133333333333,-0.7449999999999992,3.576666666666668,-0.41333333333329847
2012-08-23 08:00:00,-15.59,52.46,2.97,200.62,973.35,8.0,23.0,8.0,-0.8300000000000001,2.0700000000000003,-0.6499999999999773,0.16000000000000014,-13.806666666666667,1.3318958918275399,46.78333333333334,974.1783333333334,-1.7833333333333332,5.676666666666662,-0.8283333333333758
2012-08-23 09:00:00,-15.08,50.72,2.05,190.02,973.0,9.0,23.0,8.0,0.5099999999999998,-1.740000000000002,-0.35000000000002274,-0.9200000000000004,-14.331666666666665,1.0310657916287809,49.0,973.8816666666668,-0.7483333333333348,1.7199999999999989,-0.8816666666667743
2012-08-23 10:00:00,-13.91,40.16,4.04,239.33,972.46,10.0,23.0,8.0,1.17,-10.560000000000002,-0.5399999999999636,1.9900000000000002,-14.528333333333334,0.7342865017601014,47.998333333333335,973.4683333333334,0.6183333333333341,-7.838333333333338,-1.0083333333333258
2012-08-23 11:00:00,-12.91,44.85,1.34,126.97,971.07,11.0,23.0,8.0,1.0,4.690000000000005,-1.3899999999999864,-2.7,-14.393333333333333,0.9541628093082888,47.375,972.98,1.4833333333333325,-2.5249999999999986,-1.9099999999999682
2012-08-23 12:00:00,-13.24,45.91,6.45,182.56,970.33,12.0,23.0,8.0,-0.33000000000000007,1.0599999999999952,-0.7400000000000091,5.11,-14.248333333333335,1.0654466981820745,47.415,972.3683333333333,1.0083333333333346,-1.5050000000000026,-2.0383333333332985
2012-08-23 13:00:00,-12.09,35.58,6.62,235.43,969.27,13.0,23.0,8.0,1.1500000000000004,-10.329999999999998,-1.0600000000000591,0.16999999999999993,-13.803333333333333,1.3329916228795589,44.946666666666665,971.58,1.713333333333333,-9.366666666666667,-2.310000000000059
2012-08-23 14:00:00,-13.41,39.99,1.99,248.35,969.0,14.0,23.0,8.0,-1.3200000000000003,4.410000000000004,-0.2699999999999818,-4.63,-13.44,1.0054650665241482,42.86833333333333,970.855,0.02999999999999936,-2.8783333333333303,-1.8550000000000182
2012-08-23 15:00:00,-14.05,44.55,2.77,234.79,968.07,15.0,23.0,8.0,-0.6400000000000006,4.559999999999995,-0.92999999999995,0.78,-13.268333333333333,0.715609297499044,41.839999999999996,970.0333333333333,-0.7816666666666681,2.710000000000001,-1.963333333333253
