timestamp,temperature,humidity,wind_speed,wind_direction,pressure,hour,day,month,temperature_change,humidity_change,pressure_change,wind_speed_change,temperature_rolling_mean,temperature_rolling_std,humidity_rolling_mean,pressure_rolling_mean,temperature_deviation,humidity_deviation,pressure_deviation,prediction,anomaly_score,status
2012-01-01 06:00:00,-0.57,51.03,13.85,234.64,974.87,6.0,1.0,1.0,0.62,-2.72,-0.13,-0.47,-0.9833,0.3424,52.5717,975.28,0.4133,-1.5417,-0.41,1,0.07324451387495684,normal
2012-01-01 07:00:00,-0.33,51.59,13.65,236.77,974.0,7.0,1.0,1.0,0.24,0.56,-0.87,-0.2,-0.81,0.3697,52.005,974.9467,0.48,-0.415,-0.9467,1,0.08041029814942946,normal
2012-01-01 08:00:00,-0.07,52.77,12.9,235.86,974.0,8.0,1.0,1.0,0.26,1.18,0.0,-0.75,-0.6233,0.4189,51.9067,974.645,0.5533,0.8633,-0.645,1,0.07881845174840357,normal
2012-01-01 09:00:00,0.3,50.73,12.56,235.05,974.0,9.0,1.0,1.0,0.37,-2.04,0.0,-0.34,-0.48,0.5662,52.205,974.4783,0.78,-1.475,-0.4783,1,0.07991975799259987,normal
2012-01-01 10:00:00,0.74,51.18,12.6,232.95,973.15,10.0,1.0,1.0,0.44,0.45,-0.85,0.04,-0.1867,0.6758,51.8417,974.17,0.9267,-0.6617,-1.02,1,0.07426260792392159,normal
2012-01-01 11:00:00,1.24,48.97,12.97,236.37,973.0,11.0,1.0,1.0,0.5,-2.21,-0.15,0.37,0.2183,0.6823,51.045,973.8367,1.0217,-2.075,-0.8367,1,0.06482203987783292,normal
2012-01-01 12:00:00,1.66,50.95,11.37,236.97,972.23,12.0,1.0,1.0,0.42,1.98,-0.77,-1.6,0.59,0.7689,51.0317,973.3967,1.07,-0.0817,-1.1667,1,0.05139437303545785,normal
2012-01-01 13:00:00,2.13,52.37,10.93,235.91,971.48,13.0,1.0,1.0,0.47,1.42,-0.75,-0.44,1.0,0.8334,51.1617,972.9767,1.13,1.2083,-1.4967,1,0.05750835285655875,normal
2012-01-01 14:00:00,2.38,51.18,10.65,232.94,971.0,14.0,1.0,1.0,0.25,-1.19,-0.48,-0.28,1.4083,0.804,50.8967,972.4767,0.9717,0.2833,-1.4767,1,0.06013888167795317,normal
2012-01-01 15:00:00,2.31,48.86,10.67,232.96,970.88,15.0,1.0,1.0,-0.07,-2.32,-0.12,0.02,1.7433,0.6547,50.585,971.9567,0.5667,-1.725,-1.0767,1,0.06435712902103069,normal
2012-01-01 16:00:00,1.96,46.92,10.23,233.2,970.0,16.0,1.0,1.0,-0.35,-1.94,-0.88,-0.44,1.9467,0.4325,49.875,971.4317,0.0133,-2.955,-1.4317,1,0.06397776312190517,normal
2012-01-01 17:00:00,1.72,46.41,9.7,239.31,969.92,17.0,1.0,1.0,-0.24,-0.51,-0.08,-0.53,2.0267,0.2996,49.4483,970.9183,-0.3067,-3.0383,-0.9983,1,0.06656411740980717,normal
2012-01-01 18:00:00,1.17,47.7,9.21,237.52,969.14,18.0,1.0,1.0,-0.55,1.29,-0.78,-0.49,1.945,0.449,48.9067,970.4033,-0.775,-1.2067,-1.2633,1,0.06057284769558624,normal
2012-01-01 19:00:00,0.69,44.6,8.73,241.56,969.0,19.0,1.0,1.0,-0.48,-3.1,-0.14,-0.48,1.705,0.6638,47.6117,969.99,-1.015,-3.0117,-0.99,1,0.05614107627510734,normal
2012-01-01 20:00:00,0.29,42.09,8.02,240.87,969.0,20.0,1.0,1.0,-0.4,-2.51,0.0,-0.71,1.3567,0.7774,46.0967,969.6567,-1.0667,-4.0067,-0.6567,1,0.055887937927831366,normal
2012-01-01 21:00:00,-0.33,41.66,7.79,238.69,968.87,21.0,1.0,1.0,-0.62,-0.43,-0.13,-0.23,0.9167,0.8714,44.8967,969.3217,-1.2467,-3.2367,-0.4517,1,0.062276256117897055,normal
2012-01-01 22:00:00,-0.88,40.67,9.01,218.85,968.0,22.0,1.0,1.0,-0.55,-0.99,-0.87,1.22,0.4433,0.9583,43.855,968.9883,-1.3233,-3.185,-0.9883,1,0.055454356697205,normal
2012-01-01 23:00:00,-2.0,43.26,13.39,197.78,967.25,23.0,1.0,1.0,-1.12,2.59,-0.75,4.38,-0.1767,1.1511,43.33,968.5433,-1.8233,-0.07,-1.2933,-1,-0.009421617089006684,anomaly
2012-01-02 00:00:00,-2.15,38.89,13.13,195.97,966.61,0.0,2.0,1.0,-0.15,-4.37,-0.64,-0.26,-0.73,1.1721,41.8617,968.1217,-1.42,-2.9717,-1.5117,1,0.04053215896072154,normal
2012-01-02 01:00:00,-3.2,43.8,12.9,190.66,966.0,1.0,2.0,1.0,-1.05,4.91,-0.61,-0.23,-1.3783,1.2985,41.7283,967.6217,-1.8217,2.0717,-1.6217,1,0.02624442043737757,normal
2012-01-02 02:00:00,-3.33,42.8,13.92,192.12,965.47,2.0,2.0,1.0,-0.13,-1.0,-0.53,1.02,-1.9817,1.206,41.8467,967.0333,-1.3483,0.9533,-1.5633,1,0.04391859872657805,normal
2012-01-02 03:00:00,-2.92,41.26,13.98,194.37,965.0,3.0,2.0,1.0,0.41,-1.54,-0.47,0.06,-2.4133,0.9281,41.78,966.3883,-0.5067,-0.52,-1.3883,1,0.06717491561900452,normal
2012-01-02 04:00:00,-2.59,43.16,11.93,192.73,965.0,4.0,2.0,1.0,0.33,1.9,0.0,-2.05,-2.6983,0.5477,42.195,965.8883,0.1083,0.965,-0.8883,1,0.06895449001658932,normal
2012-01-02 05:00:00,-2.08,43.92,12.89,195.89,965.0,5.0,2.0,1.0,0.51,0.76,0.0,0.96,-2.7117,0.5279,42.305,965.5133,0.6317,1.615,-0.5133,1,0.06703585105001675,normal
2012-01-02 06:00:00,-1.34,45.28,10.98,200.3,965.0,6.0,2.0,1.0,0.74,1.36,0.0,-1.91,-2.5767,0.755,43.37,965.245,1.2367,1.91,-0.245,1,0.05518662519813955,normal
2012-01-02 07:00:00,-0.58,43.51,11.28,221.7,965.0,7.0,2.0,1.0,0.76,-1.77,0.0,0.3,-2.14,1.03,43.3217,965.0783,1.56,0.1883,-0.0783,1,0.058750732585243715,normal
2012-01-02 08:00:00,-0.26,43.35,11.12,238.48,965.35,8.0,2.0,1.0,0.32,-0.16,0.35,-0.16,-1.6283,1.0818,43.4133,965.0583,1.3683,-0.0633,0.2917,1,0.07795473945027798,normal
2012-01-02 09:00:00,0.86,32.37,7.48,254.06,966.0,9.0,2.0,1.0,1.12,-10.98,0.65,-3.64,-0.9983,1.2644,41.9317,965.225,1.8583,-9.5617,0.775,-1,-0.055527793484993926,anomaly
2012-01-02 10:00:00,1.81,26.46,6.49,260.87,966.0,10.0,2.0,1.0,0.95,-5.91,0.0,-0.99,-0.265,1.4227,39.1483,965.3917,2.075,-12.6883,0.6083,-1,-0.04922926246103221,anomaly
2012-01-02 11:00:00,2.42,26.89,5.09,292.61,965.75,11.0,2.0,1.0,0.61,0.43,-0.25,-1.4,0.485,1.4602,36.31,965.5167,1.935,-9.42,0.2333,-1,-0.03861530566218785,anomaly
2012-01-02 12:00:00,2.83,27.08,3.95,288.1,965.0,12.0,2.0,1.0,0.41,0.19,-0.75,-1.14,1.18,1.4093,33.2767,965.5167,1.65,-6.1967,-0.5167,-1,-0.009531106828687463,anomaly
2012-01-02 13:00:00,3.03,38.0,2.86,43.71,965.0,13.0,2.0,1.0,0.2,10.92,0.0,-1.09,1.7817,1.2715,32.3583,965.5167,1.2483,5.6417,-0.5167,-1,-0.06682148347881023,anomaly
2012-01-02 14:00:00,2.0,40.46,3.34,22.88,965.0,14.0,2.0,1.0,-1.03,2.46,0.0,0.48,2.1583,0.7889,31.8767,965.4583,-0.1583,8.5833,-0.4583,-1,-0.05953169592968288,anomaly
2012-01-02 15:00:00,0.79,46.37,3.46,22.43,965.0,15.0,2.0,1.0,-1.21,5.91,0.0,0.12,2.1467,0.8121,34.21,965.2917,-1.3567,12.16,-0.2917,-1,-0.07684654843828509,anomaly
2012-01-02 16:00:00,0.71,46.88,2.14,154.27,965.0,16.0,2.0,1.0,-0.08,0.51,0.0,-1.32,1.9633,1.0046,37.6133,965.125,-1.2533,9.2667,-0.125,-1,-0.0013757664283015059,anomaly
2012-01-02 17:00:00,-0.01,43.75,3.71,238.38,965.0,17.0,2.0,1.0,-0.72,-3.13,0.0,1.57,1.5583,1.2448,40.4233,965.0,-1.5683,3.3267,0.0,1,0.01462452924951041,normal
2012-01-02 18:00:00,0.06,45.29,2.99,201.8,965.0,18.0,2.0,1.0,0.07,1.54,0.0,-0.72,1.0967,1.1914,43.4583,965.0,-1.0367,1.8317,0.0,1,0.05328433222389789,normal
2012-01-02 19:00:00,-0.05,50.65,3.73,182.97,965.0,19.0,2.0,1.0,-0.11,5.36,0.0,0.74,0.5833,0.7865,45.5667,965.0,-0.6333,5.0833,0.0,1,0.04251733136108804,normal
2012-01-02 20:00:00,-1.29,53.33,4.88,174.35,965.0,20.0,2.0,1.0,-1.24,2.68,0.0,1.15,0.035,0.7471,47.7117,965.0,-1.325,5.6183,0.0,1,0.03415302628325306,normal
2012-01-02 21:00:00,-2.69,57.09,8.63,190.63,965.0,21.0,2.0,1.0,-1.4,3.76,0.0,3.75,-0.545,1.2352,49.4983,965.0,-2.145,7.5917,0.0,-1,-0.03311379225117517,anomaly
2012-01-02 22:00:00,-2.96,55.36,6.96,201.18,965.0,22.0,2.0,1.0,-0.27,-1.73,0.0,-1.67,-1.1567,1.3886,50.9117,965.0,-1.8033,4.4483,0.0,1,0.031915057815485925,normal
2012-01-02 23:00:00,-3.74,53.52,8.83,186.23,965.0,23.0,2.0,1.0,-0.78,-1.84,0.0,1.87,-1.7783,1.5925,52.54,965.0,-1.9617,0.98,0.0,1,0.007040894699863798,normal
2012-01-03 00:00:00,-4.93,49.64,10.84,186.94,965.0,0.0,3.0,1.0,-1.19,-3.88,0.0,2.01,-2.61,1.7369,53.265,965.0,-2.32,-3.625,0.0,-1,-0.015861699710458643,anomaly
2012-01-03 01:00:00,-4.75,44.2,14.04,192.65,965.0,1.0,3.0,1.0,0.18,-5.44,0.0,3.2,-3.3933,1.3732,52.19,965.0,-1.3567,-7.99,0.0,-1,-0.004763626124139331,anomaly
2012-01-03 02:00:00,-4.41,43.96,13.58,195.29,965.0,2.0,3.0,1.0,0.34,-0.24,0.0,-0.46,-3.9133,0.9398,50.6283,965.0,-0.4967,-6.6683,0.0,1,0.0746768495802268,normal
2012-01-03 03:00:00,-3.97,43.22,12.73,197.53,965.53,3.0,3.0,1.0,0.44,-0.74,0.53,-0.85,-4.1267,0.7279,48.3167,965.0883,0.1567,-5.0967,0.4417,1,0.08602669009693736,normal
2012-01-03 04:00:00,-3.06,41.51,6.1,224.27,967.0,4.0,3.0,1.0,0.91,-1.71,1.47,-6.63,-4.1433,0.6963,46.0083,965.4217,1.0833,-4.4983,1.5783,1,0.012427403159393224,normal
2012-01-03 05:00:00,-2.51,43.19,9.97,197.25,967.0,5.0,3.0,1.0,0.55,1.68,0.0,3.87,-3.9383,0.9672,44.2867,965.755,1.4283,-1.0967,1.245,1,0.04124725820043035,normal
2012-01-03 06:00:00,-1.42,47.91,3.25,83.54,967.22,6.0,3.0,1.0,1.09,4.72,0.22,-6.72,-3.3533,1.2635,43.9983,966.125,1.9333,3.9117,1.095,-1,-0.06702178335964126,anomaly
2012-01-03 07:00:00,0.68,44.61,2.93,79.72,968.0,7.0,3.0,1.0,2.1,-3.3,0.78,-0.32,-2.4483,1.8647,44.0667,966.625,3.1283,0.5433,1.375,-1,-0.06252795032721181,anomaly
2012-01-03 08:00:00,1.87,42.46,2.24,114.39,968.0,8.0,3.0,1.0,1.19,-2.15,0.0,-0.69,-1.4017,2.2633,43.8167,967.125,3.2717,-1.3567,0.875,-1,-0.04618222392708893,anomaly
2012-01-03 09:00:00,2.38,37.17,2.78,70.27,968.0,9.0,3.0,1.0,0.51,-5.29,0.0,0.54,-0.3433,2.3064,42.8083,967.5367,2.7233,-5.6383,0.4633,-1,-0.06462021623374226,anomaly
2012-01-03 10:00:00,1.36,35.91,5.29,264.27,968.05,10.0,3.0,1.0,-1.02,-1.26,0.05,2.51,0.3933,1.9422,41.875,967.7117,0.9667,-5.965,0.3383,-1,-0.022165224005134265,anomaly
2012-01-03 11:00:00,2.2,36.58,2.94,192.12,968.31,11.0,3.0,1.0,0.84,0.67,0.26,-2.35,1.1783,1.4141,40.7733,967.93,1.0217,-4.1933,0.38,1,0.007472580228743364,normal
2012-01-03 12:00:00,2.64,42.1,3.07,27.81,968.13,12.0,3.0,1.0,0.44,5.52,-0.18,0.13,1.855,0.7262,39.805,968.0817,0.785,2.295,0.0483,-1,-0.03954627313988002,anomaly
2012-01-03 13:00:00,2.77,44.0,2.84,46.46,968.15,13.0,3.0,1.0,0.13,1.9,0.02,-0.23,2.2033,0.5226,39.7033,968.1067,0.5667,4.2967,0.0433,-1,-0.015564155603218444,anomaly
2012-01-03 14:00:00,2.61,47.11,2.38,63.9,968.0,14.0,3.0,1.0,-0.16,3.11,-0.15,-0.46,2.3267,0.5154,40.4783,968.1067,0.2833,6.6317,-0.1067,-1,-0.012821322385054734,anomaly
2012-01-03 15:00:00,2.32,50.52,1.96,126.5,968.0,15.0,3.0,1.0,-0.29,3.41,0.0,-0.42,2.3167,0.5148,42.7033,968.1067,0.0033,7.8167,-0.1067,1,0.004472665910346507,normal
2012-01-03 16:00:00,1.03,50.85,2.3,218.86,968.0,16.0,3.0,1.0,-1.29,0.33,0.0,0.34,2.2617,0.6399,45.1933,968.0983,-1.2317,5.6567,-0.0983,1,0.03125528677126488,normal
2012-01-03 17:00:00,-0.14,61.85,2.5,75.83,968.0,17.0,3.0,1.0,-1.17,11.0,0.0,0.2,1.8717,1.1746,49.405,968.0467,-2.0117,12.445,-0.0467,-1,-0.0894208569433107,anomaly
2012-01-03 18:00:00,-1.2,62.42,3.03,281.42,968.01,18.0,3.0,1.0,-1.06,0.57,0.01,0.53,1.2317,1.6301,52.7917,968.0267,-2.4317,9.6283,-0.0167,-1,-0.03708545769996263,anomaly
2012-01-03 19:00:00,-3.15,72.89,2.65,312.59,968.95,19.0,3.0,1.0,-1.95,10.47,0.94,-0.38,0.245,2.2035,57.6067,968.16,-3.395,15.2833,0.79,-1,-0.14731863883182628,anomaly
2012-01-03 20:00:00,-3.36,73.48,1.45,92.73,968.98,20.0,3.0,1.0,-0.21,0.59,0.03,-1.2,-0.75,2.2689,62.0017,968.3233,-2.61,11.4783,0.6567,-1,-0.08026041005046702,anomaly
2012-01-03 21:00:00,-4.19,75.03,2.51,20.61,968.02,21.0,3.0,1.0,-0.83,1.55,-0.96,1.06,-1.835,2.0536,66.0867,968.3267,-2.355,8.9433,-0.3067,-1,-0.10376738231518867,anomaly
2012-01-03 22:00:00,-4.82,77.02,1.9,31.46,968.0,22.0,3.0,1.0,-0.63,1.99,-0.02,-0.61,-2.81,1.7935,70.4483,968.3267,-2.01,6.5717,-0.3267,-1,-0.07047548921697688,anomaly
2012-01-03 23:00:00,-4.66,77.94,0.95,95.88,967.99,23.0,3.0,1.0,0.16,0.92,-0.01,-0.95,-3.5633,1.3396,73.13,968.325,-1.0967,4.81,-0.335,-1,-0.035660517930559577,anomaly
2012-01-04 00:00:00,-4.84,75.04,0.79,259.4,967.01,0.0,4.0,1.0,-0.18,-2.9,-0.98,-0.16,-4.17,0.7495,75.2333,968.1583,-0.67,-0.1933,-1.1483,1,0.027380526535913496,normal
2012-01-04 01:00:00,-5.05,67.29,1.57,222.12,967.0,1.0,4.0,1.0,-0.21,-7.75,-0.01,0.78,-4.4867,0.623,74.3,967.8333,-0.5633,-7.01,-0.8333,1,0.009567573975166943,normal
2012-01-04 02:00:00,-5.12,56.45,5.06,200.51,966.34,2.0,4.0,1.0,-0.07,-10.84,-0.66,3.49,-4.78,0.3335,71.4617,967.3933,-0.34,-15.0117,-1.0533,-1,-0.06062800422419268,anomaly
2012-01-04 03:00:00,-5.21,50.17,7.93,184.41,966.0,3.0,4.0,1.0,-0.09,-6.28,-0.34,2.87,-4.95,0.2096,67.3183,967.0567,-0.26,-17.1483,-1.0567,-1,-0.02666094869626101,anomaly
2012-01-04 04:00:00,-4.33,50.1,5.09,175.45,965.26,4.0,4.0,1.0,0.88,-0.07,-0.74,-2.84,-4.8683,0.3308,62.8317,966.6,0.5383,-12.7317,-1.34,-1,-0.011682905762567086,anomaly
2012-01-04 05:00:00,-3.3,44.91,5.16,200.84,965.0,5.0,4.0,1.0,1.03,-5.19,-0.26,0.07,-4.6417,0.7287,57.3267,966.1017,1.3417,-12.4167,-1.1017,1,0.009145995300538057,normal
2012-01-04 06:00:00,-1.78,46.23,6.96,198.67,964.35,6.0,4.0,1.0,1.52,1.32,-0.65,1.8,-4.1317,1.3597,52.525,965.6583,2.3517,-6.295,-1.3083,1,0.007209165085463265,normal
2012-01-04 07:00:00,-0.18,43.34,4.46,221.61,964.0,7.0,4.0,1.0,1.6,-2.89,-0.35,-2.5,-3.32,2.0032,48.5333,965.1583,3.14,-5.1933,-1.1583,-1,-0.02945174980423565,anomaly
2012-01-04 08:00:00,1.59,38.08,1.94,155.43,963.5,8.0,4.0,1.0,1.77,-5.26,-0.5,-2.52,-2.2017,2.5856,45.4717,964.685,3.7917,-7.3917,-1.185,-1,-0.10886698314915244,anomaly
2012-01-04 09:00:00,2.87,36.12,2.68,166.08,963.0,9.0,4.0,1.0,1.28,-1.96,-0.5,0.74,-0.855,2.8007,43.13,964.185,3.725,-7.01,-1.185,-1,-0.0704584792595101,anomaly
2012-01-04 10:00:00,4.14,34.34,2.13,90.23,962.71,10.0,4.0,1.0,1.27,-1.78,-0.29,-0.55,0.5567,2.8332,40.5033,963.76,3.5833,-6.1633,-1.05,-1,-0.10008006445523021,anomaly
2012-01-04 11:00:00,3.94,36.89,3.08,143.78,962.0,11.0,4.0,1.0,-0.2,2.55,-0.71,0.95,1.7633,2.3653,39.1667,963.26,2.1767,-2.2767,-1.26,-1,-0.040875205379088175,anomaly
2012-01-04 12:00:00,2.84,38.95,4.48,253.74,962.0,12.0,4.0,1.0,-1.1,2.06,0.0,1.4,2.5333,1.6137,37.9533,962.8683,0.3067,0.9967,-0.8683,1,0.003448174419943717,normal
2012-01-04 13:00:00,3.92,35.48,2.01,255.06,961.44,13.0,4.0,1.0,1.08,-3.47,-0.56,-2.47,3.2167,0.9776,36.6433,962.4417,0.7033,-1.1633,-1.0017,-1,-0.013559406000727747,anomaly
2012-01-04 14:00:00,4.66,38.46,1.43,141.86,961.0,14.0,4.0,1.0,0.74,2.98,-0.44,-0.58,3.7283,0.7273,36.7067,962.025,0.9317,1.7533,-1.025,-1,-0.01663715815509259,anomaly
2012-01-04 15:00:00,4.13,41.47,3.26,117.63,960.85,15.0,4.0,1.0,-0.53,3.01,-0.15,1.83,3.9383,0.6008,37.5983,961.6667,0.1917,3.8717,-0.8167,-1,-0.015469555083853781,anomaly
2012-01-04 16:00:00,2.61,48.71,3.95,122.33,960.0,16.0,4.0,1.0,-1.52,7.24,-0.85,0.69,3.6833,0.7923,39.9933,961.215,-1.0733,8.7167,-1.215,-1,-0.046415021295119874,anomaly
2012-01-04 17:00:00,2.08,52.86,3.13,128.58,960.0,17.0,4.0,1.0,-0.53,4.15,0.0,-0.82,3.3733,1.0067,42.655,960.8817,-1.2933,10.205,-0.8817,-1,-0.019447073928309633,anomaly
2012-01-04 18:00:00,1.58,55.96,3.0,148.68,959.17,18.0,4.0,1.0,-0.5,3.1,-0.83,-0.13,3.1633,1.2437,45.49,960.41,-1.5833,10.47,-1.24,-1,-0.020448907304843333,anomaly
2012-01-04 19:00:00,0.46,51.61,5.14,167.58,959.0,19.0,4.0,1.0,-1.12,-4.35,-0.17,2.14,2.5867,1.5795,48.1783,960.0033,-2.1267,3.4317,-1.0033,-1,-0.03217563140765345,anomaly
2012-01-04 20:00:00,-0.81,50.5,6.0,170.51,958.88,20.0,4.0,1.0,-1.27,-1.11,-0.12,0.86,1.675,1.7161,50.185,959.65,-2.485,0.315,-0.77,-1,-0.021578527687806826,anomaly
2012-01-04 21:00:00,-1.42,49.66,5.42,177.29,958.02,21.0,4.0,1.0,-0.61,-0.84,-0.86,-0.58,0.75,1.6214,51.55,959.1783,-2.17,-1.89,-1.1583,1,0.018164697734399105,normal
2012-01-04 22:00:00,-2.54,54.8,7.03,186.93,958.0,22.0,4.0,1.0,-1.12,5.14,-0.02,1.61,-0.1083,1.7938,52.565,958.845,-2.4317,2.235,-0.845,-1,-0.014219850848519844,anomaly
2012-01-04 23:00:00,-3.27,51.17,9.74,190.46,958.0,23.0,4.0,1.0,-0.73,-3.63,0.0,2.71,-1.0,1.818,52.2833,958.5117,-2.27,-1.1133,-0.5117,-1,-0.01642253765318008,anomaly
2012-01-05 00:00:00,-3.47,53.33,11.31,190.44,957.99,0.0,5.0,1.0,-0.2,2.16,-0.01,1.57,-1.8417,1.531,51.845,958.315,-1.6283,1.485,-0.325,1,0.03201508359958938,normal
2012-01-05 01:00:00,-3.05,51.41,11.0,190.33,958.0,1.0,5.0,1.0,0.42,-1.92,0.01,-0.31,-2.4267,1.0796,51.8117,958.1483,-0.6233,-0.4017,-0.1483,1,0.07095420946587416,normal
2012-01-05 02:00:00,-3.21,48.86,12.22,186.84,957.99,2.0,5.0,1.0,-0.16,-2.55,-0.01,1.22,-2.8267,0.7574,51.5383,958.0,-0.3833,-2.6783,-0.01,1,0.07250074652798083,normal
2012-01-05 03:00:00,-2.66,47.24,12.52,189.78,958.0,3.0,5.0,1.0,0.55,-1.62,0.01,0.3,-3.0333,0.3636,51.135,957.9967,0.3733,-3.895,0.0033,1,0.07683364054808728,normal
2012-01-05 04:00:00,-1.77,46.51,12.25,191.06,958.0,4.0,5.0,1.0,0.89,-0.73,0.0,-0.27,-2.905,0.6188,49.7533,957.9967,1.135,-3.2433,0.0033,1,0.062381339185370865,normal
2012-01-05 05:00:00,-0.64,43.16,10.18,208.42,958.26,5.0,5.0,1.0,1.13,-3.35,0.26,-2.07,-2.4667,1.0732,48.4183,958.04,1.8267,-5.2583,0.22,1,0.039165210354802193,normal
2012-01-05 06:00:00,-0.98,51.81,2.03,129.11,959.0,6.0,5.0,1.0,-0.34,8.65,0.74,-8.15,-2.0517,1.089,48.165,958.2083,1.0717,3.645,0.7917,-1,-0.035896222149836565,anomaly
2012-01-05 07:00:00,-0.59,53.58,2.55,58.54,959.41,7.0,5.0,1.0,0.39,1.77,0.41,0.52,-1.6417,1.1009,48.5267,958.4433,1.0517,5.0533,0.9667,1,0.0016470980839033977,normal
2012-01-05 08:00:00,1.11,52.18,2.43,94.87,960.0,8.0,5.0,1.0,1.7,-1.4,0.59,-0.12,-0.9217,1.2698,49.08,958.7783,2.0317,3.1,1.2217,-1,-0.031207480036143376,anomaly
2012-01-05 09:00:00,3.28,40.14,2.3,38.49,960.0,9.0,5.0,1.0,2.17,-12.04,0.0,-0.13,0.0683,1.8338,47.8967,959.1117,3.2117,-7.7567,0.8883,-1,-0.13056597654804614,anomaly
2012-01-05 10:00:00,4.32,39.98,2.25,100.83,960.0,10.0,5.0,1.0,1.04,-0.16,0.0,-0.05,1.0833,2.2507,46.8083,959.445,3.2367,-6.8283,0.555,-1,-0.07025746769161412,anomaly
2012-01-05 11:00:00,4.12,42.64,1.6,201.9,960.0,11.0,5.0,1.0,-0.2,2.66,0.0,-0.65,1.8767,2.3582,46.7217,959.735,2.2433,-4.0817,0.265,-1,-0.02323898258305157,anomaly
2012-01-05 12:00:00,6.12,37.95,1.38,143.59,960.39,12.0,5.0,1.0,2.0,-4.69,0.39,-0.22,3.06,2.4186,44.4117,959.9667,3.06,-6.4617,0.4233,-1,-0.10835144594661217,anomaly
2012-01-05 13:00:00,4.22,41.66,3.56,212.44,961.0,13.0,5.0,1.0,-1.9,3.71,0.61,2.18,3.8617,1.638,42.425,960.2317,0.3583,-0.765,0.7683,-1,-0.033220521744191545,anomaly
2012-01-05 14:00:00,4.17,42.85,4.72,242.81,961.0,14.0,5.0,1.0,-0.05,1.19,0.0,1.16,4.3717,0.9357,40.87,960.3983,-0.2017,1.98,0.6017,1,0.03302058990043816,normal
2012-01-05 15:00:00,3.48,49.86,3.82,244.24,961.0,15.0,5.0,1.0,-0.69,7.01,0.0,-0.9,4.405,0.8916,42.49,960.565,-0.925,7.37,0.435,1,3.267029293274604e-05,normal
2012-01-05 16:00:00,2.33,57.96,4.07,217.03,961.0,16.0,5.0,1.0,-1.15,8.1,0.0,0.25,4.0733,1.2339,45.4867,960.7317,-1.7433,12.4733,0.2683,-1,-0.043486682313140235,anomaly
2012-01-05 17:00:00,2.01,56.87,2.87,240.4,961.75,17.0,5.0,1.0,-0.32,-1.09,0.75,-1.2,3.7217,1.4917,47.8583,961.0233,-1.7117,9.0117,0.7267,-1,-0.008792027658701518,anomaly
2012-01-05 18:00:00,0.64,62.19,2.16,111.77,962.0,18.0,5.0,1.0,-1.37,5.32,0.25,-0.71,2.8083,1.4047,51.8983,961.2917,-2.1683,10.2917,0.7083,-1,-0.06763814418355818,anomaly
2012-01-05 19:00:00,-0.33,63.72,1.71,31.68,962.67,19.0,5.0,1.0,-0.97,1.53,0.67,-0.45,2.05,1.6895,55.575,961.57,-2.38,8.145,1.1,-1,-0.08094136758799664,anomaly
2012-01-05 20:00:00,-0.91,64.62,1.48,29.17,963.0,20.0,5.0,1.0,-0.58,0.9,0.33,-0.23,1.2033,1.6875,59.2033,961.9033,-2.1133,5.4167,1.0967,-1,-0.058971867888545026,anomaly
2012-01-05 21:00:00,-1.5,69.88,1.92,35.64,963.0,21.0,5.0,1.0,-0.59,5.26,0.0,0.44,0.3733,1.5639,62.54,962.2367,-1.8733,7.34,0.7633,-1,-0.06535004654728549,anomaly
2012-01-05 22:00:00,-2.37,75.28,3.24,65.63,963.76,22.0,5.0,1.0,-0.87,5.4,0.76,1.32,-0.41,1.5649,65.4267,962.6967,-1.96,9.8533,1.0633,-1,-0.07838825989070874,anomaly
2012-01-05 23:00:00,-3.71,82.09,4.23,69.69,964.0,23.0,5.0,1.0,-1.34,6.81,0.24,0.99,-1.3633,1.5379,69.63,963.0717,-2.3467,12.46,0.9283,-1,-0.11781011639785943,anomaly
2012-01-06 00:00:00,-5.66,85.54,2.84,36.98,964.75,0.0,6.0,1.0,-1.95,3.45,0.75,-1.39,-2.4133,1.9829,73.5217,963.53,-3.2467,12.0183,1.22,-1,-0.1620765356193452,anomaly
2012-01-06 01:00:00,-6.01,86.25,1.42,51.19,965.0,1.0,6.0,1.0,-0.35,0.71,0.25,-1.42,-3.36,2.139,77.2767,963.9183,-2.65,8.9733,1.0817,-1,-0.12261980487842938,anomaly
2012-01-06 02:00:00,-6.22,87.09,1.03,144.99,965.52,2.0,6.0,1.0,-0.21,0.84,0.52,-0.39,-4.245,2.0177,81.0217,964.3383,-1.975,6.0683,1.1817,-1,-0.06457463729570478,anomaly
2012-01-06 03:00:00,-5.82,85.67,1.99,285.51,966.0,3.0,6.0,1.0,0.4,-1.42,0.48,0.96,-4.965,1.5614,83.6533,964.8383,-0.855,2.0167,1.1617,-1,-0.03711697689501092,anomaly
2012-01-06 04:00:00,-5.94,77.53,3.99,306.44,966.0,4.0,6.0,1.0,-0.12,-8.14,0.0,2.0,-5.56,0.9255,84.0283,965.2117,-0.38,-6.4983,0.7883,-1,-0.0451910451553732,anomaly
2012-01-06 05:00:00,-5.84,77.09,5.52,267.75,966.31,5.0,6.0,1.0,0.1,-0.44,0.31,1.53,-5.915,0.191,83.195,965.5967,0.075,-6.105,0.7133,1,0.028569468186560643,normal
